"npi","zip","fipscounty","drug_name","generic_name","total_day_supply","total_claim_count"
1508822495,"37701","47009",TRAMADOL HCL,TRAMADOL HCL,2714,125
1306068135,"37403","47065",OXYCODONE HCL,OXYCODONE HCL,2714,92
1235164286,"38120","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2713,492
1669445813,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2712,100
1457544868,"37663","47163",TRAMADOL HCL,TRAMADOL HCL,2712,126
1326140047,"38018","47157",OXYCODONE HCL,OXYCODONE HCL,2711,94
1396843918,"38119","47157",TRAMADOL HCL,TRAMADOL HCL,2711,104
1154310357,"37934","47093",TRAMADOL HCL,TRAMADOL HCL,2711,138
1225246044,"37909","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2710,194
1285943605,"37388","47031",OXYCODONE HCL,OXYCODONE HCL,2710,93
1851327977,"37058","47161",TRAMADOL HCL,TRAMADOL HCL,2709,175
1194190306,"38501","47141",OXYCODONE HCL,OXYCODONE HCL,2708,103
1730465196,"38375","47109",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2707,120
1194767376,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2707,98
1134527237,"37205","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2706,106
1902950850,"38040","47097",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2706,98
1194704411,"38401","47119",OXYCODONE HCL,OXYCODONE HCL,2705,94
1639270440,"38305","47113",MORPHINE SULFATE ER,MORPHINE SULFATE,2705,91
1336197805,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,2704,99
1548304835,"38305","47113",TRAMADOL HCL,TRAMADOL HCL,2703,134
1679505168,"37312","47011",TRAMADOL HCL,TRAMADOL HCL,2703,100
1356305197,"38570","47133",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,2701,126
1568774248,"37920","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2701,122
1750325981,"37807","47173",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2700,91
1881069946,"37660","47163",FENTANYL,FENTANYL,2700,91
1063624948,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2699,291
1528514064,"37013","47037",OXYCODONE HCL,OXYCODONE HCL,2699,92
1649296104,"38116","47157",TRAMADOL HCL,TRAMADOL HCL,2699,121
1932188554,"38401","47119",OXYCODONE HCL,OXYCODONE HCL,2699,96
1154314607,"37916","47093",TRAMADOL HCL,TRAMADOL HCL,2698,172
1881679850,"37074","47169",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2697,209
1417121203,"37146","47021",OXYCODONE HCL,OXYCODONE HCL,2695,93
1225008717,"37620","47163",TRAMADOL HCL,TRAMADOL HCL,2695,111
1629432208,"37207","47037",MORPHINE SULFATE ER,MORPHINE SULFATE,2695,90
1275557944,"37922","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2695,94
1891981478,"38018","47157",OXYCONTIN,OXYCODONE HCL,2694,90
1972893139,"37615","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2694,96
1255592549,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2693,98
1609835909,"38111","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2693,100
1902162431,"37205","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2692,102
1588792899,"37923","47093",OXYCODONE HCL,OXYCODONE HCL,2692,94
1114974979,"37167","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2691,95
1790735736,"38242","47079",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2691,93
1851593115,"37221","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2690,90
1609829241,"37650","47171",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2689,158
1881638179,"37203","47037",TRAMADOL HCL,TRAMADOL HCL,2688,122
1619039526,"38115","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2687,100
1760688923,"38555","47035",OXYCODONE HCL,OXYCODONE HCL,2687,94
1982076766,"37760","47089",FENTANYL,FENTANYL,2687,148
1760574610,"37115","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2686,94
1487815148,"37211","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2686,112
1497194740,"37857","47073",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2686,108
1629040522,"37066","47165",TRAMADOL HCL,TRAMADOL HCL,2685,153
1710915848,"37745","47059",TRAMADOL HCL,TRAMADOL HCL,2685,133
1952625030,"38555","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2684,93
1477590404,"37813","47063",TRAMADOL HCL,TRAMADOL HCL,2684,95
1891963591,"37203","47037",TRAMADOL HCL,TRAMADOL HCL,2683,117
1568439453,"37317","47139",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2683,101
1659364057,"37918","47093",OXYCODONE HCL,OXYCODONE HCL,2682,97
1881931301,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2682,95
1881856524,"38501","47141",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2681,111
1598800237,"38125","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2680,93
1205019940,"37421","47065",OXYMORPHONE HCL ER,OXYMORPHONE HCL,2680,91
1972665370,"37863","47155",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2680,94
1851468524,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2677,99
1194048413,"37043","47125",OXYCONTIN,OXYCODONE HCL,2677,90
1891007605,"37938","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2677,112
1285999433,"38344","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2677,96
1760476824,"38138","47157",TRAMADOL HCL,TRAMADOL HCL,2675,95
1487837928,"37042","47125",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2673,93
1699745976,"37821","47029",TRAMADOL HCL,TRAMADOL HCL,2672,94
1851345755,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2672,123
1487748745,"38068","47047",MORPHINE SULFATE ER,MORPHINE SULFATE,2671,89
1902820954,"37918","47093",OPANA ER,OXYMORPHONE HCL,2670,89
1114220472,"37604","47179",OPANA ER,OXYMORPHONE HCL,2670,89
1164807186,"38340","47023",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2669,132
1144479098,"37355","47031",TRAMADOL HCL,TRAMADOL HCL,2669,98
1548343387,"38572","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2669,93
1053729327,"37013","47037",OXYCONTIN,OXYCODONE HCL,2668,91
1811979693,"38104","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2668,178
1295713584,"37203","47037",FENTANYL,FENTANYL,2666,89
1891724738,"38120","47157",MORPHINE SULFATE ER,MORPHINE SULFATE,2666,91
1417914680,"37912","47093",TRAMADOL HCL,TRAMADOL HCL,2666,115
1134124902,"38478","47055",TRAMADOL HCL,TRAMADOL HCL,2664,100
1841225661,"37130","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2664,105
1780705434,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,2663,91
1821491929,"37115","47037",OXYCODONE HCL,OXYCODONE HCL,2662,105
1467524561,"38301","47113",TRAMADOL HCL,TRAMADOL HCL,2662,107
1710126941,"38120","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2661,112
1144222035,"37207","47037",FENTANYL,FENTANYL,2660,90
1497731376,"38358","47053",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2659,111
1992770929,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2659,124
1467742908,"38320","47005",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2659,107
1861559692,"38478","47055",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2657,93
1912066358,"37398","47051",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2657,157
1538110309,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2656,165
1245240134,"38556","47049",FENTANYL,FENTANYL,2655,100
1285169219,"37909","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,2655,90
1053663716,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2653,98
1760467278,"37404","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2653,102
1265652317,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2652,92
1164613535,"37172","47147",OXYCODONE HCL,OXYCODONE HCL,2652,90
1023067378,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2652,121
1386639136,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2651,142
1417005711,"38104","47157",TRAMADOL HCL,TRAMADOL HCL,2651,106
1316975303,"37415","47065",TRAMADOL HCL,TRAMADOL HCL,2651,128
1275531212,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2651,100
1780786830,"37865","47155",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2651,130
1285004085,"38401","47119",OXYCODONE HCL,OXYCODONE HCL,2649,91
1205822962,"37110","47177",TRAMADOL HCL,TRAMADOL HCL,2647,98
1356325237,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2647,89
1629078621,"37129","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2647,101
1306821947,"37343","47065",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,2647,89
1225094337,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2647,139
1124067533,"37205","47037",TRAMADOL HCL,TRAMADOL HCL,2645,92
1669869269,"37862","47155",TRAMADOL HCL,TRAMADOL HCL,2643,100
1306849740,"37879","47025",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2643,91
1821180241,"37232","47037",TRAMADOL HCL,TRAMADOL HCL,2641,98
1285678607,"37849","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2640,140
1972699494,"38305","47113",MORPHINE SULFATE ER,MORPHINE SULFATE,2640,88
1124423777,"37813","47063",OXYCONTIN,OXYCODONE HCL,2640,88
1396772828,"37922","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2640,102
1457354599,"38119","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2640,93
1902941024,"37743","47059",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2640,88
1699710004,"37604","47179",OXYCODONE HCL,OXYCODONE HCL,2640,90
1659797769,"37311","47011",OXYMORPHONE HCL ER,OXYMORPHONE HCL,2640,88
1134476021,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2639,119
1265497788,"37146","47021",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2638,95
1033477666,"37421","47065",TRAMADOL HCL,TRAMADOL HCL,2638,126
1225075781,"37329","47107",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2636,112
1568460525,"37874","47123",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2636,97
1467494591,"37228","47037",TRAMADOL HCL,TRAMADOL HCL,2634,130
1912957937,"37643","47019",TRAMADOL HCL,TRAMADOL HCL,2634,102
1013968916,"37814","47063",FENTANYL,FENTANYL,2634,163
1427504588,"38024","47045",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2634,216
1457388985,"38372","47071",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2632,123
1306395264,"37909","47093",OXYCODONE HCL,OXYCODONE HCL,2632,89
1689671802,"37072","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2632,89
1609978048,"38450","47181",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2632,92
1851353155,"37918","47093",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,2631,93
1558531939,"37601","47179",TRAMADOL HCL,TRAMADOL HCL,2631,89
1265421812,"38120","47157",TRAMADOL HCL,TRAMADOL HCL,2630,123
1538165451,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,2630,102
1306969696,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2630,159
1386631976,"38017","47157",TRAMADOL HCL,TRAMADOL HCL,2628,91
1659375491,"37404","47065",TRAMADOL HCL,TRAMADOL HCL,2627,96
1255383469,"37411","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2627,124
1831139005,"37743","47059",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2625,97
1124463906,"37203","47037",OXYCONTIN,OXYCODONE HCL,2625,88
1669563920,"37076","47037",OXYCONTIN,OXYCODONE HCL,2624,89
1407884760,"38138","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2624,94
1760476881,"38501","47141",TRAMADOL HCL,TRAMADOL HCL,2623,101
1821064122,"37421","47065",TRAMADOL HCL,TRAMADOL HCL,2623,88
1184061590,"37416","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2622,88
1568702645,"37130","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2621,90
1619911039,"37912","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2621,141
1306897202,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2620,94
1174559652,"37830","47001",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2620,107
1912999129,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,2619,91
1184911943,"38111","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2619,104
1669470621,"37874","47123",TRAMADOL HCL,TRAMADOL HCL,2619,91
1992854491,"37027","47187",OXYCODONE HCL,OXYCODONE HCL,2617,91
1831487222,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2617,91
1629469184,"37027","47187",METHADONE HCL,METHADONE HCL,2616,91
1144358722,"38002","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2616,90
1851465439,"37416","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2616,154
1063449007,"38310","47109",TRAMADOL HCL,TRAMADOL HCL,2615,143
1093750564,"37167","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2615,109
1316142821,"38138","47157",TRAMADOL HCL,TRAMADOL HCL,2615,270
1457314007,"38133","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2614,144
1861732968,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2612,97
1053401893,"37772","47105",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2612,91
1346565629,"38008","47069",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2612,104
1447256490,"37172","47147",MORPHINE SULFATE,MORPHINE SULFATE,2612,93
1801845821,"37915","47093",TRAMADOL HCL,TRAMADOL HCL,2612,98
1275601346,"38104","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2612,99
1801247259,"37329","47107",TRAMADOL HCL,TRAMADOL HCL,2611,85
1659333508,"37863","47155",TRAMADOL HCL,TRAMADOL HCL,2610,86
1497743660,"37404","47065",MORPHINE SULFATE ER,MORPHINE SULFATE,2610,88
1346229861,"37923","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,2610,87
1366733396,"37087","47189",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2609,93
1669467981,"37067","47187",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2608,88
1326052408,"37334","47103",TRAMADOL HCL,TRAMADOL HCL,2608,74
1982779385,"37040","47125",OXYCODONE HCL,OXYCODONE HCL,2606,88
1366492639,"37650","47171",TRAMADOL HCL,TRAMADOL HCL,2605,109
1912309725,"37814","47063",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2605,96
1518958966,"37040","47125",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2603,100
1962541326,"37861","47057",TRAMADOL HCL,TRAMADOL HCL,2602,213
1205911518,"38119","47157",TRAMADOL HCL,TRAMADOL HCL,2602,89
1013064989,"37212","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2602,88
1861462426,"37620","47163",TRAMADOL HCL,TRAMADOL HCL,2600,96
1285629667,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2600,89
1154429033,"37920","47093",TRAMADOL HCL,TRAMADOL HCL,2598,98
1205811247,"38138","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2598,98
1841220563,"37204","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2597,314
1811399520,"37210","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2596,382
1033501127,"38018","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2596,97
1063484129,"38135","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2596,171
1689603144,"37919","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,2595,96
1306815253,"37801","47009",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2595,119
1427096262,"38469","47099",TRAMADOL HCL,TRAMADOL HCL,2595,93
1033271622,"38462","47101",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2595,261
1275800815,"37076","47037",OXYCODONE HCL,OXYCODONE HCL,2595,89
1417056250,"38133","47157",MORPHINE SULFATE ER,MORPHINE SULFATE,2595,87
1851721385,"38340","47023",TRAMADOL HCL,TRAMADOL HCL,2595,96
1649271206,"37090","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2595,196
1659691418,"37769","47001",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2594,96
1902844772,"37302","47065",TRAMADOL HCL,TRAMADOL HCL,2593,283
1588807945,"37923","47093",TRAMADOL HCL,TRAMADOL HCL,2592,91
1124025408,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,2591,94
1568401222,"37862","47155",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2591,99
1952301459,"37909","47093",OXYCODONE HCL,OXYCODONE HCL,2591,119
1720072994,"38138","47157",TRAMADOL HCL,TRAMADOL HCL,2590,94
1982712733,"38555","47035",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2590,92
1285619866,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2590,97
1831242049,"37412","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2589,102
1861445934,"38401","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2588,187
1316961410,"37055","47043",TRAMADOL HCL,TRAMADOL HCL,2587,81
1437138641,"37122","47189",TRAMADOL HCL,TRAMADOL HCL,2587,93
1952605107,"38261","47131",TRAMADOL HCL,TRAMADOL HCL,2585,89
1134463896,"37203","47037",OXYCONTIN,OXYCODONE HCL,2584,87
1053453795,"37066","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2583,89
1821107574,"38501","47141",TRAMADOL HCL,TRAMADOL HCL,2583,112
1366485328,"37203","47037",FENTANYL,FENTANYL,2580,87
1417988981,"37303","47107",OXYCONTIN,OXYCODONE HCL,2580,87
1437350816,"38119","47157",TRAMADOL HCL,TRAMADOL HCL,2580,84
1720071814,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,2580,76
1801994751,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2580,85
1467543140,"38018","47157",TRAMADOL HCL,TRAMADOL HCL,2580,107
1053515064,"38001","47033",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2580,171
1659797769,"37311","47011",FENTANYL,FENTANYL,2580,86
1114253689,"37421","47065",OXYCONTIN,OXYCODONE HCL,2579,90
1285625731,"37203","47037",TRAMADOL HCL,TRAMADOL HCL,2579,135
1740612878,"37327","47153",TRAMADOL HCL,TRAMADOL HCL,2579,75
1457682874,"37183","47003",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2578,114
1871699322,"38117","47157",TRAMADOL HCL,TRAMADOL HCL,2578,109
1518242650,"37398","47051",TRAMADOL HCL,TRAMADOL HCL,2576,116
1144264458,"37067","47187",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2573,112
1144753195,"38501","47141",MORPHINE SULFATE ER,MORPHINE SULFATE,2572,86
1013904895,"38104","47157",TRAMADOL HCL,TRAMADOL HCL,2572,127
1588676456,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2570,92
1437174356,"37934","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,2570,86
1629221692,"37087","47189",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2568,420
1679795256,"37172","47147",MORPHINE SULFATE ER,MORPHINE SULFATE,2566,96
1295763316,"37412","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2566,250
1104801943,"37404","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2566,108
1033184320,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2566,152
1225263353,"37923","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,2565,86
1376081380,"37804","47009",MORPHINE SULFATE ER,MORPHINE SULFATE,2565,86
1326154501,"38017","47157",TRAMADOL HCL,TRAMADOL HCL,2565,96
1003926353,"37660","47163",TRAMADOL HCL,TRAMADOL HCL,2565,91
1851797625,"37909","47093",FENTANYL,FENTANYL,2564,88
1275534752,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2564,104
1013902782,"37211","47037",TRAMADOL HCL,TRAMADOL HCL,2564,86
1770530586,"38301","47113",OXYCODONE HCL,OXYCODONE HCL,2562,88
1407251267,"38230","47183",OXYCODONE HCL,OXYCODONE HCL,2562,87
1689844375,"37660","47163",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2561,90
1528079910,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,2561,95
1457352577,"38024","47045",TRAMADOL HCL,TRAMADOL HCL,2561,95
1124159710,"37013","47037",FENTANYL,FENTANYL,2561,86
1447574249,"38320","47005",TRAMADOL HCL,TRAMADOL HCL,2560,88
1831478411,"37620","47163",TRAMADOL HCL,TRAMADOL HCL,2560,191
1033114988,"37604","47179",OXYCODONE HCL,OXYCODONE HCL,2559,84
1225029994,"37203","47037",TRAMADOL HCL,TRAMADOL HCL,2559,90
1811917800,"38372","47071",TRAMADOL HCL,TRAMADOL HCL,2558,87
1528444528,"38016","47157",FENTANYL,FENTANYL,2557,90
1508894437,"37604","47179",OXYCONTIN,OXYCODONE HCL,2557,88
1215014360,"37701","47009",TRAMADOL HCL,TRAMADOL HCL,2557,103
1669563920,"37076","47037",FENTANYL,FENTANYL,2556,89
1992743322,"38551","47027",TRAMADOL HCL,TRAMADOL HCL,2556,130
1669465662,"37660","47163",TRAMADOL HCL,TRAMADOL HCL,2555,96
1285629527,"37232","47037",TRAMADOL HCL,TRAMADOL HCL,2555,89
1013956432,"37874","47123",TRAMADOL HCL,TRAMADOL HCL,2553,87
1346565009,"37922","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2551,184
1629012331,"37421","47065",TRAMADOL HCL,TRAMADOL HCL,2550,75
1043387624,"38120","47157",MORPHINE SULFATE,MORPHINE SULFATE,2550,85
1750325981,"37807","47173",OPANA ER,OXYMORPHONE HCL,2550,85
1669726386,"37087","47189",MORPHINE SULFATE,MORPHINE SULFATE,2549,85
1215377932,"37129","47149",TRAMADOL HCL,TRAMADOL HCL,2548,88
1760462303,"37404","47065",TRAMADOL HCL,TRAMADOL HCL,2548,89
1609118470,"37745","47059",TRAMADOL HCL,TRAMADOL HCL,2547,103
1578541926,"37040","47125",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2547,128
1750375291,"38024","47045",TRAMADOL HCL,TRAMADOL HCL,2547,100
1912066358,"37398","47051",TRAMADOL HCL,TRAMADOL HCL,2547,92
1902870496,"37343","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2546,94
1871833012,"38305","47113",MORPHINE SULFATE ER,MORPHINE SULFATE,2545,86
1578661518,"37766","47013",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2543,90
1811985815,"37129","47149",TRAMADOL HCL,TRAMADOL HCL,2542,105
1417159260,"37312","47011",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,2540,88
1346200532,"37918","47093",MORPHINE SULFATE ER,MORPHINE SULFATE,2540,86
1629080973,"37388","47031",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,2540,107
1356346480,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,2540,160
